"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"309410274383908865","309401879379574784","502388406","2013-03-06 21:08:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks! “@TheTechAwards: Congrats to The Tech Awards 2012 Young Innovator laureate, @angazadesign, winner of the Millennial Impact Grant!”","","","",""
"309118182302552064","","","2013-03-06 01:48:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great last mile distribution meetup in SF today! Rockstars: UpEnergy, Impact Carbon, @fenixintl @VisionSpring @Living_Goods @carbonkeeper","","","",""
"307913923334647809","","","2013-03-02 18:02:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is at the Stanford Africa Forum! #2013saf","","","",""
"307274156293120000","","","2013-02-28 23:40:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @NoraPoggi: Check out my article on #entrepreneurs in #siliconvalley featuring @NationBuilder @hermioneway @women2 @angazadesign http ...","307247595342938112","49825781","2013-02-28 21:55:09 +0000","http://www.examiner.com/article/entrepreneurs-you-re-supposed-to-change-the-world-remember,http://www.examiner.com/article/entrepreneurs-you-re-supposed-to-change-the-world-remember"
"304274188213026816","304249096061980672","67358777","2013-02-20 16:59:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is featured in Businessweek! “@BW: Women who run tech startups are catching up to their male counterparts | http://t.co/T2yHaFbp”","","","","http://buswk.co/WWq135"
"304072416202731520","303952358843498497","19118801","2013-02-20 03:38:08 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza will be there! “@OutofPoverty: in SF? How about going to this discussion? http://t.co/ZPuJCnUW kp rt @Catapult_Design”","","","","http://eepurl.com/u9pn9"
"304071629053509632","303920633992056832","235385876","2013-02-20 03:35:00 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks!! “@MIIMDesigns: 5 #Women #Startup to watch for in #SanFrancisco - we are so proud of @angazadesign great job! #VentureCapital""","","","",""
"303326179027460096","","","2013-02-18 02:12:51 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Inc: 5 Women-Led Start-ups to Watch: @biasport, @greengar, @MakersRow, @Enplug, @angazadesign http://t.co/JKYmSFaV","303203525792526336","16896485","2013-02-17 18:05:28 +0000","http://ow.ly/hLqjM,http://ow.ly/hLqjM"
"302546264686477312","","","2013-02-15 22:33:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @judytuna: Overall winner of #w2pitch: @angazadesign !!!! Hooray! Like prepaid minutes, but for solar energy! I think it's amazing!","302239642084843520","759694","2013-02-15 02:15:20 +0000",""
"302546174899007488","","","2013-02-15 22:33:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @diannarae: Congrats @angazadesign on winning competition. Your pitch was awesome and your company inspiring.  @women2 #w2conf","302436705292677121","12733172","2013-02-15 15:18:24 +0000",""
"302546082133581824","","","2013-02-15 22:33:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks for all the Twitter love! :) Welcome to all our new followers! So great to meet so many awesome people at #w2conf","","","",""
"302260553525649409","","","2013-02-15 03:38:26 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","So excited to have won Women2.0 SF Pitch Competition! And so honored to have pitched alongside 9 other awesome companies!! @women2 #w2conf","","","",""
"302215164210577408","","","2013-02-15 00:38:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Please vote for Angaza Design for People's Choice award! Just tweet:

I vote Angaza Design! @women2 #w2pitch","","","",""
"302213147882815489","","","2013-02-15 00:30:03 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks for the People's Choice votes for @angazadesign! #w2conf","","","",""
"302154507582832641","","","2013-02-14 20:37:03 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Just pitched at Women2.0 conference! #w2conf @women2 Thanks for all the support and tweets!","","","",""
"301011994427944961","","","2013-02-11 16:57:06 +0000","web","Come see Angaza pitch at the @Women2 Conf on Feb 14th! http://t.co/eYCcweem #w2pitch","","","","http://www.women2.com/pitch-sf-conference-2013/"
"295733881515163648","","","2013-01-28 03:23:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The Angaza team is on the road! China, Zambia, Kenya, and California! #circumnavigatingtheglobe #timezoneconfusion","","","",""
"289880687870349312","289849418168029184","411404227","2013-01-11 23:45:16 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@sunfunder Thanks so much!","","","",""
"289063084885164032","","","2013-01-09 17:36:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to be one of them! “@reeep: REEEP awards €3.9 million to 29 #cleanenergy projects in 19 #developingcountries http://t.co/pDABqwpZ ""","","","","http://is.gd/21OBNh"
"288483881471074304","","","2013-01-08 03:14:51 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Congrats to our friends at Solar Mosaic for a wildly successful launch today! @solarmosaic #crowdfunding","","","",""
"286698189799698432","","","2013-01-03 04:59:09 +0000","web","Fully funded @sunfunder! Thanks to our 91 amazing funders...and to SunFunder for such a great start to 2013 - http://t.co/gj2H1X9H","","","","http://www.sunfunder.com/projects/view/31"
"285872911926042626","","","2012-12-31 22:19:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to be selected to pitch at Women2.0's Pitch SF 2013 event on February 14th! http://t.co/M3vEhKXE @women2 #w2pitch","","","","http://www.women2.com/angaza-design-named-third-women-2-0-pitch-sf-startup-competition-finalist/"
"282159888682074115","","","2012-12-21 16:25:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @OutofPoverty: Check out the @Forbes 30 Under 30 list for Social Entrepreneurs!  http://t.co/rbulzn0R #socent cs","282146358641717248","19118801","2012-12-21 15:31:48 +0000","http://ht.ly/gbf2j,http://ht.ly/gbf2j"
"281135807723626496","","","2012-12-18 20:36:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Congrats!! “@onedegreesolar: Our 1st @Kiva project was funded in hours thanks to our 230+ new friends!","","","",""
"280718470495232000","","","2012-12-17 16:57:53 +0000","web","Amazingly proud of our under-30 superstar CEO, Lesley! http://t.co/2AZeBYRe","","","","http://www.forbes.com/special-report/2012/30-under-30/30-under-30_social.html"
"280406544250720256","280047057195130880","17048577","2012-12-16 20:18:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@jordanschermer Thanks so much!","","","",""
"278934467308044289","","","2012-12-12 18:48:54 +0000","web","Looking for a unique, practical holiday present? Gift an Angaza solar LED light to your loved ones!  http://t.co/3g7Vu1Wc","","","","http://www.amazon.com/The-Angaza-SoLite-light-solar/dp/B0057OBZHG"
"278927198658908160","","","2012-12-12 18:20:01 +0000","web","Great article about the off-grid solar revolution by Ryan Levinson (@sunfunder) on CNN Money! http://t.co/w8s9EsSG","","","","http://money.cnn.com/news/newsfeeds/gigaom/articles/cleantech_5_reasons_why_the_off_grid_solar_revolution_will_be_driven_by_cell_phones.html"
"276388549597724672","","411404227","2012-12-05 18:12:19 +0000","web","@sunfunder is matching every loan dollar for dollar with their Solar Lights Holiday Challenge! http://t.co/gj2H1X9H","","","","http://www.sunfunder.com/projects/view/31"
"273596152878870528","","","2012-11-28 01:16:20 +0000","web","Proud to be selected a winner of the Millennial Impact Challenge: http://t.co/PDnzf4fG","","","","http://www.huffingtonpost.com/chelsea-brownridge/millennial-impact-challenge_b_2199111.html"
"272440370036617217","","","2012-11-24 20:43:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @WorldBank: Tanzanians among the fastest adopters of #mobile money services in the world, just behind #Kenya. http://t.co/oNDGyK75","272329221156782080","27860681","2012-11-24 13:22:00 +0000","http://bit.ly/106m1xg,http://bit.ly/106m1xg"
"269495341987028993","269306989794979841","8454312","2012-11-16 17:41:11 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@markstraub Thanks Mark! We're thrilled!","","","",""
"268882723903512576","","","2012-11-15 01:06:51 +0000","web","RT @TheTechAwards: Now @angazadesign #TheTechAwards http://t.co/b1B7yQaO","268881068260728832","502388406","2012-11-15 01:00:18 +0000","http://twitter.com/TheTechAwards/status/268881068260728832/photo/1,http://twitter.com/TheTechAwards/status/268881068260728832/photo/1"
"268882701078106113","","","2012-11-15 01:06:46 +0000","web","RT @TheTechAwards: This year's laureates are now introducing their technology solutions to benefit humanity. #TheTechAwards http://t.co/ ...","268880330604290048","502388406","2012-11-15 00:57:22 +0000","http://twitter.com/TheTechAwards/status/268880330604290048/photo/1,http://twitter.com/TheTechAwards/status/268880330604290048/photo/1"
"268810901430345728","","","2012-11-14 20:21:27 +0000","web","RT @sunfunder: People in #Africa can charge their phone with #solar and pay for solar with their phone! Cool stuff! http://t.co/GiTiKNCj ...","268806913641304064","411404227","2012-11-14 20:05:37 +0000","http://goo.gl/k4O5h,http://goo.gl/k4O5h"
"266683099318984705","","","2012-11-08 23:26:20 +0000","web","Excited to be crowdfunding with @sunfunder for our Pay-As-You-Go units in Tanzania! Check out our project: http://t.co/gj2H1X9H","","","","http://www.sunfunder.com/projects/view/31"
"265561760671612928","265555537628909569","24493924","2012-11-05 21:10:32 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@pdavisjones @sunfunder @greenstart Thank you! We're thrilled to be working with SunFunder!","","","",""
"265284607447007232","","","2012-11-05 02:49:13 +0000","web","Angaza is a proud member of the Astia community and 2012 Silicon Valley cohort! http://t.co/6x7NPzaO  @astiaglobal","","","","http://www.women2.com/women-entrepreneurs-in-astias-fall-2012-global-entrepreneurs-program/"
"263481372390338561","","","2012-10-31 03:23:49 +0000","web","We're hiring a Director of East African Operations to be based out of Nairobi, Kenya! Spread the word. 
http://t.co/YERtqqxy","","","","http://www.angazadesign.com/wp-content/uploads/2012/10/DirEAfricanOps_Angaza.pdf"
"258032240372613121","","","2012-10-16 02:30:54 +0000","web","Impact Investing with a gender lens! Great theme behind many of the panels and speeches at SOCAP this year.  http://t.co/mnG563bn","","","","http://www.triplepundit.com/2012/10/womenomics-illuminating-opportunities-increasing-returns-gender-lens-investing/"
"253951088351379456","","","2012-10-04 20:13:52 +0000","web","RT @MichalKopec: Powering Solar Energy In Africa With Pay-As-You-Go -&gt; http://t.co/fXtf0OtM. Awesome example of design for #social #i ...","253893806435479552","66030366","2012-10-04 16:26:15 +0000","http://www.fastcoexist.com/1680598/powering-solar-energy-in-africa-with-pay-as-you-go,http://www.fastcoexist.com/1680598/powering-solar-energy-in-africa-with-pay-as-you-go"
"253950910244483072","253893990913560576","66030366","2012-10-04 20:13:09 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@MichalKopec @thedesignerfund Thank you for all of your support!","","","",""
"253191521749327872","","","2012-10-02 17:55:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to be here at SOCAP! Looking forward to a packed next three days. @socapmarkets #SOCAP12","","","",""
"251009052958662656","","","2012-09-26 17:23:16 +0000","web","Angaza is a 2012 Tech Awards Laureate! Listen to the announcement live on KQED in 6 minutes! (10:30 PST) http://t.co/Jw0Rj4ca","","","","http://www.kqed.org/radio/listen/"
"250978473500344320","250965486760779776","339248925","2012-09-26 15:21:45 +0000","web","@ThaneKreiner @FastCoExist Thank you Thane!","","","",""
"250972358163177473","","","2012-09-26 14:57:27 +0000","web","Our CEO selected as a 2012 Tech Award Laureate! http://t.co/pziq494L","","","","http://www.fastcoexist.com/1680598/powering-solar-energy-in-africa-with-pay-as-you-go"
"249297966626648064","","","2012-09-22 00:04:01 +0000","web","We've updated our logo!","","","",""
"246734323309490176","","","2012-09-14 22:17:01 +0000","web","Proud of our CEO Lesley for being ""one to watch""!! http://t.co/783PnRXa","","","","http://www.women2.com/female-founders-to-watch-astia/"
"246616984807153665","","","2012-09-14 14:30:45 +0000","web","Terrific event last night @thedesignerfund! We're so lucky to be part of such an amazing and supportive community.","","","",""
"246616246383177728","","","2012-09-14 14:27:49 +0000","web","RT @women2: Female Founders To Watch: Women Entrepreneurs From Astia http://t.co/X2ZRGbOC @angazadesign @lgaskins #FFFF #FF","246595718435966977","14410280","2012-09-14 13:06:15 +0000","http://bit.ly/OLQOIz,http://bit.ly/OLQOIz"
"245774158166913024","","","2012-09-12 06:41:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","of course! But don't forget the iPhoue! “@Mbwana: @angazadesign thinks the future of phones in Africa is M-Horse right?”","","","",""
"245720002337050624","","","2012-09-12 03:06:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","here here! “@Mbwana: And this is why - investing in tech is risky &amp; hard yet exciting- as they say ""make your bets, start your engines!""”","","","",""
"241656803157475329","241655821707137024","390457235","2012-08-31 22:00:46 +0000","web","@TechExLab @jmollins @TheHumanImpact @ennovent @appropedia @JonahLupton @ErikaBlock Thanks for the FF! Have a great weekend!","","","",""
"240268165660176385","","","2012-08-28 02:02:49 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","We're updating our AngelList profile! Check us out at Angaza “Pay-As-You-Go Financing Technology for Emerging Markets” https://t.co/BBz3xsra","","","","https://angel.co/angaza-design"
"238784360583663616","","","2012-08-23 23:46:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","An entrepreneur has to sell a vision that doesn't yet exist...and make it achievable.","","","",""
"238751010212954113","","","2012-08-23 21:34:11 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Heard at #GSBI2012 by @1child1light: ""It's not magic. It WORKS!"" -&gt; Using schools as touch points to distribute and charge LED study lights","","","",""
"238748283000995841","","","2012-08-23 21:23:21 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great job Steve! @nokero As fellow product designers, we're impressed by how many products you've designed with such little capital! #GSBI","","","",""
"238743549124939777","","","2012-08-23 21:04:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great presentation @carbonkeeper! Loving the new name. :) You've made a lot of progress in a short amount of time! @CSTSSCU #GSBI2012","","","",""
"236554353912193024","236537274429476864","411404227","2012-08-17 20:05:27 +0000","web","@sunfunder @ScootNetworks Thanks! See you again soon!","","","",""
"236528709308395520","","","2012-08-17 18:23:33 +0000","web","RT @ScootNetworks: Proud to share 1st place at Keiretsu Forum's green #startup event with @angazadesign. #cleantech #cleanweb #angelinve ...","236526542329630721","382417301","2012-08-17 18:14:56 +0000",""
"236528680300597249","236526542329630721","382417301","2012-08-17 18:23:26 +0000","web","@ScootNetworks Great to meet you at a terrific event! Can't wait to ride one of your scooters!","","","",""
"233281694906601472","","","2012-08-08 19:21:04 +0000","web","Thanks for the shout out! Proud to be a part of The Designer Fund and excited to see it grow! http://t.co/RuxAzLyf @thedesignerfund #design","","","","http://www.theverge.com/2012/8/8/3228223/ben-blumenfeld-leaves-facebook-designer-fund"
"232963154055929856","","","2012-08-07 22:15:18 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to meet this year's cohort and see the GSBI 2012 Business plan presentations! @CSTSSCU","","","",""
"231418171360419841","","","2012-08-03 15:56:06 +0000","web","Shoutout to our women angel investors! Thank you for putting your money where your mouth is! http://t.co/SoK44leD @davemcclure","","","","http://techcrunch.com/2012/07/18/women-in-tech-put-your-money-where-your-mouth-is/"
"231173419604013058","","","2012-08-02 23:43:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Increase in transactions per deposit (longer ""e-money loop"") is driven by new *types* of transactions. #MoneyRealQuick http://t.co/jh6xhUTi","","","","http://www.amazon.com/Money-Real-Quick-Guardian-ebook/dp/B007FPP7NI"
"230840576101199872","225299147744489472","390457235","2012-08-02 01:40:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@TechExLab Thanks! Love your site. We'll definitely add our Pay-as-you-Go SoLite to the mix!","","","",""
"230315657311444992","","","2012-07-31 14:55:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ForeignPolicy: As India goes dark, we thought of Peter DiCampo's stunning photos of ""life without lights"" http://t.co/rLG4CqzK","230310753100509184","26792275","2012-07-31 14:35:37 +0000","http://bit.ly/JuNNMU,http://bit.ly/JuNNMU"
"229271899107115008","","","2012-07-28 17:47:35 +0000","web","Mobile money is transformative, but improvements could assist new mobile-focused business models. Start here: http://t.co/icB1LIML","","","","http://mmublog.org/blog/making-mobile-money-work-for-business/"
"228888153291907072","","","2012-07-27 16:22:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to meet with the WEF Young Global Leaders today on their pass through Silicon Valley! @yglsvs @YGLvoices","","","",""
"227998527249317888","","","2012-07-25 05:27:39 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","If I say ""please fillet the heat stake,"" what do you think of? (hint: no it's not just bad spelling!)  #latenightengineering &lt;--- love it!","","","",""
"218723350661443584","","","2012-06-29 15:11:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Couldnt agree more! “@Mbwana: Convinced mobile money adoption in TZ is hampered by agents assisting in transactions &amp; building dependence""","","","",""
"218130248062087168","","","2012-06-27 23:54:38 +0000","web","RT @Mbwana: Shout out to the Silicon Valley startups I advice - @angazadesign &amp; @envaya / @Telerivet Both killing it in E-Africa #St ...","217926918568292355","14947636","2012-06-27 10:26:40 +0000",""
"217356626125000704","","","2012-06-25 20:40:32 +0000","web","Come check out Angaza at the Social Entrepreneurship Mixer in SF this Thursday (June 28) evening! Register here: http://t.co/IUOgEbzV","","","","http://socialentrepreneurshipmixer.eventbrite.com/"
"213701859406397440","","","2012-06-15 18:37:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Landed at SFO after a great month and a half in rural Tanzania! Goodbye Musoma, hello San Francisco!","","","",""
"210753260070510593","210651973735817216","14947636","2012-06-07 15:21:07 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Mbwana What happened? Flight cancelled?? We barely made ours... Back in 
Musoma now!","","","",""
"210351305389113346","","","2012-06-06 12:43:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Congrats @Mbwana! Savannah Fund is officially live! Seed stage investing has arrived in East Africa @savannahfund","","","",""
"209672331482775553","","","2012-06-04 15:45:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nairobi is SUCH a culture shock from rural western Tanzania where we've been stationed the last month! Loving the change of pace here!","","","",""
"209672037084561409","","","2012-06-04 15:44:43 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Made it to Nairobi's iHub: center of African innovation and entrepreneurship! Great to finally see it in action! @iHub @Mbwana","","","",""
"208047023461629953","","","2012-05-31 04:07:30 +0000","web","RT @ThaneKreiner: Congrats to 2011 #GSBI alum @AngazaDesign, winner of a 2012 International Women's Day Scholarship http://t.co/3pbrXSRc","207974650997780480","339248925","2012-05-30 23:19:55 +0000","http://bit.ly/LHfuiw,http://bit.ly/LHfuiw"
"202986067924754432","","","2012-05-17 04:57:04 +0000","web","Our CEO, Lesley, chosen for the International Women's Day Scholarship @astiaglobal","","","",""
"202985527962644480","202857865155846144","14947636","2012-05-17 04:54:55 +0000","web","@Mbwana We miss you too! It's not the same without you! But we're making lots of progress...update coming soon!","","","",""
"202064446212931586","","","2012-05-14 15:54:52 +0000","web","RT @Mbwana: Congrats @angazadesign ! Glad to have been here just long enough to see them ship the pay-as-you-go solar to... [pic] — http ...","202030256679419905","14947636","2012-05-14 13:39:01 +0000","http://path.com/p/2gbHGR,http://path.com/p/2gbHGR"
"201927224427954176","","","2012-05-14 06:49:36 +0000","web","RT @Mbwana: Nothing more exciting than eager customers wanting your product- go time for @angazadesign in Musoma http://t.co/I2DpEj17 #S ...","201924061742383104","14947636","2012-05-14 06:37:02 +0000","http://www.facebook.com/photo.php?fbid=384827201554433&set=a.196433497060472.37602.109483369088819&type=1&theater,http://www.facebook.com/photo.php?fbid=384827201554433&set=a.196433497060472.37602.109483369088819&type=1&theater"
"201011821572923392","","","2012-05-11 18:12:07 +0000","web","RT @Mbwana: Sundowner with a Kili ending a great week working with @angazadesign (at Mwanza Gulf- Lake Victoria, Tanzania) [pic]—http:// ...","200978332085522432","14947636","2012-05-11 15:59:03 +0000","http://path.com/p/CloKi,http://path.com/p/CloKi"
"200836074195525632","","14947636","2012-05-11 06:33:46 +0000","web","@Mbwana  - We're launching your future career as a voice actor!","","","",""
"200661740470542336","","","2012-05-10 19:01:01 +0000","web","Loving the super-hip Tanzanian handshake. Makes us feel like natives!","","","",""
"199717202650349569","199714237097062400","14947636","2012-05-08 04:27:46 +0000","web","@Mbwana Definitely - it should be a very interesting trip!","","","",""
"199399021926813696","","","2012-05-07 07:23:26 +0000","web","The first blog post from our pilot is up! http://t.co/u298wvHG","","","","http://www.angazadesign.com/blog"
"198819482624462850","","","2012-05-05 17:00:33 +0000","web","Kerosene at 2544 shillings (~$1.70) per liter in rural TZ! Prices raised to match diesel to deter mixing, but hurts the off-grid poor.","","","",""
"198435743742427137","","","2012-05-04 15:35:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Mbwana: @angazadesign successful M-PESA test in Tanzania for their pay-as-you-go solar energy credit technology- yay! http://t.co/Vn ...","198428333346783232","14947636","2012-05-04 15:06:16 +0000","http://twitter.com/Mbwana/status/198428333346783232/photo/1,http://twitter.com/Mbwana/status/198428333346783232/photo/1"
"198257839179972608","","","2012-05-04 03:48:46 +0000","web","Great dinner in Dar last night with @Mbwana and fellow energy access entrepreneurs @EGGenergy!","","","",""
"197441152847331328","","","2012-05-01 21:43:33 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","On the plane headed to Tanzania! After a hard week, everything has come together. Grateful to all the folks who have helped make it happen.","","","",""
"195529288798306305","","","2012-04-26 15:06:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nice! Have fun :) “@whiteafrican: Fun to have @Mbwana in Nairobi as the Savannah Fund gets off the ground.”","","","",""
"194812070338887681","","","2012-04-24 15:36:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hey  @onedegreesolar , how long are you in Nairobi? We'll be there beginning of 
June!","","","",""
"192619416159133698","","","2012-04-18 14:23:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Happy travel day @Mbwana ! See you soon :)","","","",""
"190921791634554880","190815820832702464","14947636","2012-04-13 21:57:56 +0000","web","Thank you @Mbwana! You're the best!","","","",""
"190584619589050368","","","2012-04-12 23:38:08 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""What happens if we get things RIGHT in the world?"" Plenty of negative stories of global warming etc, but ask the flip question too #bscc8","","","",""
"190556018441322496","","","2012-04-12 21:44:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","At the Berkeley-Stanford CleanTech Conference #bscc8: Great conference, but where are all the female panelists? Really, not even one?","","","",""
"190475884216594435","190475425758195713","17984624","2012-04-12 16:26:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@thebenedict wonderful! Looking forward to meeting in person :)","","","",""
"190473013672673281","190466910951968768","17984624","2012-04-12 16:14:39 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@thebenedict yes! Probably first week of 
June. Will you be there?","","","",""
"190453024571920385","","","2012-04-12 14:55:14 +0000","web","Tickets bought! The Angaza team arrives in East Africa on May 2!","","","",""
"190097396598964225","","","2012-04-11 15:22:05 +0000","web","Thx for profiling Angaza @VC4Africa!: 10 entrepreneurs disrupting the African energy business | VC4Africa http://t.co/FTVKXAnC","","","","http://vc4africa.biz/blog/2012/04/09/10-entrepreneurs-disrupting-the-african-energy-business"
"186834381095190528","","","2012-04-02 15:16:02 +0000","web","Angaza SoLite back in stock on http://t.co/bjewT02c! Get yours today: http://t.co/Gf1pWRuS","","","","http://Amazon.com,http://www.amazon.com/Angaza-SoLite-light-solar-panel/dp/B0057OBZHG"
"186820980008697857","","","2012-04-02 14:22:47 +0000","web","Interesting discussion on the benefits and shortcomings of mobile banking as a financial tool for the poor: http://t.co/vesmaRDK","","","","http://www.slate.com/blogs/future_tense/2012/02/27/m_pesa_ict4d_and_mobile_banking_for_the_poor_.html"
"185624158951047168","","","2012-03-30 07:07:02 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza speaking about Frugal Innovation today at Skoll World Forum! #SkollWF Using human-centered design to create BoP-focused products!","","","",""
"185135985376509952","","","2012-03-28 22:47:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks for the RTs! @Catapult_Design @micahlande Cheerio from Oxford!","","","",""
"185000622209253376","","","2012-03-28 13:49:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SkollWorldForum: Lesley Silverthorn @angazadesign  shares her pre-session insights #skollwf 'Frugal Innovation - More Than Low Cost' ...","184943277991145473","19313711","2012-03-28 10:01:28 +0000","http://bit.ly/Hkgve4,http://bit.ly/Hkgve4"
"184665883157868544","","","2012-03-27 15:39:12 +0000","web","Thrilled to be part of the @thedesignerfund community!","","","",""
"183217509724467201","183072078524710912","16194209","2012-03-23 15:43:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@samner nice! Best of luck on your Ethiopia trip! Glad to hear you're still pushing the Pepper Eater forward!","","","",""
"177853587970465794","","","2012-03-08 20:29:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is profiled on Designers Accord! Using human-centered design to expand rural energy access: http://t.co/5xoTnmed","","","","http://www.designersaccord.org"
